date,to_curr,provider,rate,markup
2025-01-02,EUR,ECB,0.2339,
2025-01-03,EUR,ECB,0.2341,
2025-01-04,EUR,VISA,0.2347230794,0.29
2025-01-04,GBP,VISA,0.1945940831,0.18
2025-01-04,INR,VISA,20.7555967691,0.39
2025-01-04,USD,VISA,0.2417266552,0.28
2025-01-05,EUR,VISA,0.2347230794,0.29
2025-01-05,GBP,VISA,0.1945940831,0.18
2025-01-05,INR,VISA,20.7555967691,0.39
2025-01-05,USD,VISA,0.2417266552,0.28
2025-01-06,EUR,ECB,0.2352,
2025-01-06,EUR,VISA,0.2347230794,0.29
2025-01-06,GBP,VISA,0.1945940831,0.18
2025-01-06,INR,VISA,20.7555967691,0.39
2025-01-06,USD,VISA,0.2417266552,0.28
2025-01-07,EUR,ECB,0.2348,
2025-01-07,EUR,VISA,0.2355004869,0.13
2025-01-07,GBP,VISA,0.1959293549,0.25
2025-01-07,INR,VISA,21.0997931675,0.51
2025-01-07,USD,VISA,0.2457181119,0.21
2025-01-08,EUR,ECB,0.2338,
2025-01-08,EUR,VISA,0.2358115019,0.42
2025-01-08,GBP,VISA,0.1954953957,0.4
2025-01-08,INR,VISA,21.0701238244,0.69
2025-01-08,USD,VISA,0.2455069724,0.59
2025-01-09,EUR,ECB,0.2341,
2025-01-09,EUR,VISA,0.2356534829,0.78
2025-01-09,GBP,VISA,0.1955170378,0.25
2025-01-09,INR,VISA,20.8943185841,1.13
2025-01-09,USD,VISA,0.2432969199,1.15
2025-01-10,EUR,ECB,0.2344,
2025-01-10,EUR,VISA,0.2348030041,0.31
2025-01-10,GBP,VISA,0.196699839,0.27
2025-01-10,INR,VISA,20.7951298045,0.42
2025-01-10,USD,VISA,0.2419137818,0.29
2025-01-11,EUR,VISA,0.2350430261,0.27
2025-01-11,GBP,VISA,0.1970798659,0.46
2025-01-11,INR,VISA,20.8091894466,0.16
2025-01-11,USD,VISA,0.2420308832,0.2
2025-01-12,EUR,VISA,0.2350430261,0.27
2025-01-12,GBP,VISA,0.1970798659,0.46
2025-01-12,INR,VISA,20.8091894466,0.16
2025-01-12,USD,VISA,0.2420308832,0.2
2025-01-13,EUR,ECB,0.2341,
2025-01-13,EUR,VISA,0.2350430261,0.27
2025-01-13,GBP,VISA,0.1970798659,0.46
2025-01-13,INR,VISA,20.8091894466,0.16
2025-01-13,USD,VISA,0.2420308832,0.2
2025-01-14,EUR,ECB,0.2343,
2025-01-14,EUR,VISA,0.2350481974,0.4
2025-01-14,GBP,VISA,0.1974484474,0.21
2025-01-14,INR,VISA,20.8342940845,0.65
2025-01-14,USD,VISA,0.2405810037,0.77
2025-01-15,EUR,ECB,0.2347,
2025-01-15,EUR,VISA,0.2347051397,0.18
2025-01-15,GBP,VISA,0.1981335998,0.33
2025-01-15,INR,VISA,20.9946337125,1.04
2025-01-15,USD,VISA,0.2420133107,0.83
2025-01-16,EUR,ECB,0.2343,
2025-01-16,EUR,VISA,0.2349986773,0.14
2025-01-16,GBP,VISA,0.1983864982,0.27
2025-01-16,INR,VISA,21.0663650684,0.85
2025-01-16,USD,VISA,0.2432495743,0.64
2025-01-17,EUR,ECB,0.2348,
2025-01-17,EUR,VISA,0.2353419046,0.46
2025-01-17,GBP,VISA,0.1982086408,0.42
2025-01-17,INR,VISA,20.9612357464,0.6
2025-01-17,USD,VISA,0.24216569,0.64
2025-01-18,EUR,VISA,0.2351803716,0.15
2025-01-18,GBP,VISA,0.1986108936,0.15
2025-01-18,INR,VISA,21.0457158858,0.48
2025-01-18,USD,VISA,0.2427476635,0.38
2025-01-19,EUR,VISA,0.2351803716,0.15
2025-01-19,GBP,VISA,0.1986108936,0.15
2025-01-19,INR,VISA,21.0457158858,0.48
2025-01-19,USD,VISA,0.2427476635,0.38
2025-01-20,EUR,ECB,0.2349,
2025-01-20,EUR,VISA,0.2351803716,0.15
2025-01-20,GBP,VISA,0.1986108936,0.15
2025-01-20,INR,VISA,21.0457158858,0.48
2025-01-20,USD,VISA,0.2427476635,0.38
2025-01-21,EUR,ECB,0.2351,
2025-01-21,EUR,VISA,0.2355510222,0.27
2025-01-21,GBP,VISA,0.1992606597,0.28
2025-01-21,INR,VISA,21.2715727067,1.43
2025-01-21,USD,VISA,0.2456275791,1.36
2025-01-22,EUR,ECB,0.2364,
2025-01-22,EUR,VISA,0.2360005359,0.39
2025-01-22,GBP,VISA,0.1991716571,0.2
2025-01-22,INR,VISA,21.2888375766,0.97
2025-01-22,USD,VISA,0.2456879269,0.91
2025-01-23,EUR,ECB,0.2375,
2025-01-23,EUR,VISA,0.2369874975,0.25
2025-01-23,GBP,VISA,0.2004052052,0.36
2025-01-23,INR,VISA,21.4013459828,0.35
2025-01-23,USD,VISA,0.247114686,0.1
