date,to_curr,provider,rate,markup
2012-01-02,EUR,ECB,0.134526,
2012-01-03,EUR,ECB,0.134481,
2012-01-04,EUR,ECB,0.134479,
2012-01-05,EUR,ECB,0.134481,
2012-01-06,EUR,ECB,0.134499,
2012-01-09,EUR,ECB,0.134488,
2012-01-10,EUR,ECB,0.13449,
2012-01-11,EUR,ECB,0.134475,
2012-01-12,EUR,ECB,0.13447,
2012-01-13,EUR,ECB,0.134472,
2012-01-16,EUR,ECB,0.134501,
2012-01-17,EUR,ECB,0.134494,
2012-01-18,EUR,ECB,0.134486,
2012-01-19,EUR,ECB,0.134485,
2012-01-20,EUR,ECB,0.134477,
2012-01-23,EUR,ECB,0.134485,
2012-01-24,EUR,ECB,0.134495,
2012-01-25,EUR,ECB,0.134512,
2012-01-26,EUR,ECB,0.134512,
2012-01-27,EUR,ECB,0.134526,
2012-01-30,EUR,ECB,0.134515,
2012-01-31,EUR,ECB,0.134506,
2012-02-01,EUR,ECB,0.134523,
2012-02-02,EUR,ECB,0.134526,
2012-02-03,EUR,ECB,0.13453,
2012-02-06,EUR,ECB,0.134513,
2012-02-07,EUR,ECB,0.134524,
2012-02-08,EUR,ECB,0.134539,
2012-02-09,EUR,ECB,0.134553,
2012-02-10,EUR,ECB,0.13455,
2012-02-13,EUR,ECB,0.134537,
2012-02-14,EUR,ECB,0.13453,
2012-02-15,EUR,ECB,0.134546,
2012-02-16,EUR,ECB,0.134533,
2012-02-17,EUR,ECB,0.134528,
2012-02-20,EUR,ECB,0.134519,
2012-02-21,EUR,ECB,0.134485,
2012-02-22,EUR,ECB,0.134475,
2012-02-23,EUR,ECB,0.134456,
2012-02-24,EUR,ECB,0.134477,
2012-02-27,EUR,ECB,0.134481,
2012-02-28,EUR,ECB,0.13449,
2012-02-29,EUR,ECB,0.134488,
2012-03-01,EUR,ECB,0.134506,
2012-03-02,EUR,ECB,0.134506,
2012-03-05,EUR,ECB,0.134515,
2012-03-06,EUR,ECB,0.13451,
2012-03-07,EUR,ECB,0.134508,
2012-03-08,EUR,ECB,0.13451,
2012-03-09,EUR,ECB,0.134495,
2012-03-12,EUR,ECB,0.134503,
2012-03-13,EUR,ECB,0.134503,
2012-03-14,EUR,ECB,0.134501,
2012-03-15,EUR,ECB,0.134503,
2012-03-16,EUR,ECB,0.134488,
2012-03-19,EUR,ECB,0.134488,
2012-03-20,EUR,ECB,0.134494,
2012-03-21,EUR,ECB,0.134492,
2012-03-22,EUR,ECB,0.134483,
2012-03-23,EUR,ECB,0.13449,
2012-03-26,EUR,ECB,0.134488,
2012-03-27,EUR,ECB,0.134486,
2012-03-28,EUR,ECB,0.134479,
2012-03-29,EUR,ECB,0.134459,
2012-03-30,EUR,ECB,0.13441,
2012-04-02,EUR,ECB,0.134396,
2012-04-03,EUR,ECB,0.134401,
2012-04-04,EUR,ECB,0.134414,
2012-04-05,EUR,ECB,0.134414,
2012-04-10,EUR,ECB,0.134418,
2012-04-11,EUR,ECB,0.134447,
2012-04-12,EUR,ECB,0.134438,
2012-04-13,EUR,ECB,0.134434,
2012-04-16,EUR,ECB,0.134428,
2012-04-17,EUR,ECB,0.134414,
2012-04-18,EUR,ECB,0.134428,
2012-04-19,EUR,ECB,0.134428,
2012-04-20,EUR,ECB,0.134432,
2012-04-23,EUR,ECB,0.134414,
2012-04-24,EUR,ECB,0.134405,
2012-04-25,EUR,ECB,0.13441,
2012-04-26,EUR,ECB,0.134421,
2012-04-27,EUR,ECB,0.134436,
2012-04-30,EUR,ECB,0.13443,
2012-05-02,EUR,ECB,0.134436,
2012-05-03,EUR,ECB,0.134448,
2012-05-04,EUR,ECB,0.134448,
2012-05-07,EUR,ECB,0.13447,
2012-05-08,EUR,ECB,0.134468,
2012-05-09,EUR,ECB,0.134499,
2012-05-10,EUR,ECB,0.134526,
2012-05-11,EUR,ECB,0.134528,
2012-05-14,EUR,ECB,0.13453,
2012-05-15,EUR,ECB,0.134526,
2012-05-16,EUR,ECB,0.134533,
2012-05-17,EUR,ECB,0.134539,
2012-05-18,EUR,ECB,0.134537,
2012-05-21,EUR,ECB,0.134553,
2012-05-22,EUR,ECB,0.134559,
2012-05-23,EUR,ECB,0.134561,
2012-05-24,EUR,ECB,0.134566,
2012-05-25,EUR,ECB,0.134571,
2012-05-28,EUR,ECB,0.134584,
2012-05-29,EUR,ECB,0.134577,
2012-05-30,EUR,ECB,0.134568,
2012-05-31,EUR,ECB,0.134555,
2012-06-01,EUR,ECB,0.134577,
2012-06-04,EUR,ECB,0.134582,
2012-06-05,EUR,ECB,0.134564,
2012-06-06,EUR,ECB,0.134548,
2012-06-07,EUR,ECB,0.134526,
2012-06-08,EUR,ECB,0.134555,
2012-06-11,EUR,ECB,0.134537,
2012-06-12,EUR,ECB,0.134546,
2012-06-13,EUR,ECB,0.134557,
2012-06-14,EUR,ECB,0.134568,
