date,to_curr,provider,rate,markup
2022-01-03,EUR,ECB,0.04029,
2022-01-04,EUR,ECB,0.04041,
2022-01-05,EUR,ECB,0.04068,
2022-01-06,EUR,ECB,0.04077,
2022-01-07,EUR,ECB,0.04092,
2022-01-10,EUR,ECB,0.04106,
2022-01-11,EUR,ECB,0.04096,
2022-01-12,EUR,ECB,0.04095,
2022-01-13,EUR,ECB,0.04089,
2022-01-14,EUR,ECB,0.04083,
2022-01-17,EUR,ECB,0.04087,
2022-01-18,EUR,ECB,0.04094,
2022-01-19,EUR,ECB,0.04113,
2022-01-20,EUR,ECB,0.04122,
2022-01-21,EUR,ECB,0.04107,
2022-01-24,EUR,ECB,0.04077,
2022-01-25,EUR,ECB,0.04082,
2022-01-26,EUR,ECB,0.04076,
2022-01-27,EUR,ECB,0.04094,
2022-01-28,EUR,ECB,0.04091,
2022-01-31,EUR,ECB,0.04103,
2022-02-01,EUR,ECB,0.04109,
2022-02-02,EUR,ECB,0.04116,
2022-02-03,EUR,ECB,0.04143,
2022-02-04,EUR,ECB,0.04105,
2022-02-07,EUR,ECB,0.04128,
2022-02-08,EUR,ECB,0.04122,
2022-02-09,EUR,ECB,0.04117,
2022-02-10,EUR,ECB,0.04107,
2022-02-11,EUR,ECB,0.04098,
2022-02-14,EUR,ECB,0.04077,
2022-02-15,EUR,ECB,0.04095,
2022-02-16,EUR,ECB,0.04104,
2022-02-17,EUR,ECB,0.04101,
2022-02-18,EUR,ECB,0.04109,
2022-02-21,EUR,ECB,0.04108,
2022-02-22,EUR,ECB,0.04082,
2022-02-23,EUR,ECB,0.04086,
2022-02-24,EUR,ECB,0.03986,
2022-02-25,EUR,ECB,0.04055,
2022-02-28,EUR,ECB,0.04,
2022-03-01,EUR,ECB,0.03927,
2022-03-02,EUR,ECB,0.03866,
2022-03-03,EUR,ECB,0.03901,
2022-03-04,EUR,ECB,0.03885,
2022-03-07,EUR,ECB,0.03909,
2022-03-08,EUR,ECB,0.039,
2022-03-09,EUR,ECB,0.03943,
2022-03-10,EUR,ECB,0.0395,
2022-03-11,EUR,ECB,0.03966,
2022-03-14,EUR,ECB,0.04018,
2022-03-15,EUR,ECB,0.04021,
2022-03-16,EUR,ECB,0.04051,
2022-03-17,EUR,ECB,0.04036,
2022-03-18,EUR,ECB,0.04026,
2022-03-21,EUR,ECB,0.04051,
2022-03-22,EUR,ECB,0.04052,
2022-03-23,EUR,ECB,0.04064,
2022-03-24,EUR,ECB,0.04045,
2022-03-25,EUR,ECB,0.04058,
2022-03-28,EUR,ECB,0.04057,
2022-03-29,EUR,ECB,0.04088,
2022-03-30,EUR,ECB,0.0409,
2022-03-31,EUR,ECB,0.04103,
2022-04-01,EUR,ECB,0.04102,
2022-04-04,EUR,ECB,0.04112,
2022-04-05,EUR,ECB,0.04109,
2022-04-06,EUR,ECB,0.04091,
2022-04-07,EUR,ECB,0.0408,
2022-04-08,EUR,ECB,0.04085,
2022-04-11,EUR,ECB,0.04093,
2022-04-12,EUR,ECB,0.0409,
2022-04-13,EUR,ECB,0.0409,
2022-04-14,EUR,ECB,0.04095,
2022-04-19,EUR,ECB,0.04094,
2022-04-20,EUR,ECB,0.04097,
2022-04-21,EUR,ECB,0.04102,
2022-04-22,EUR,ECB,0.04112,
2022-04-25,EUR,ECB,0.04095,
2022-04-26,EUR,ECB,0.04095,
2022-04-27,EUR,ECB,0.04073,
2022-04-28,EUR,ECB,0.04077,
2022-04-29,EUR,ECB,0.04064,
2022-05-02,EUR,ECB,0.04053,
2022-05-03,EUR,ECB,0.04055,
2022-05-04,EUR,ECB,0.04058,
2022-05-05,EUR,ECB,0.04064,
2022-05-06,EUR,ECB,0.04054,
2022-05-09,EUR,ECB,0.03991,
2022-05-10,EUR,ECB,0.03998,
2022-05-11,EUR,ECB,0.03942,
2022-05-12,EUR,ECB,0.04012,
2022-05-13,EUR,ECB,0.04042,
2022-05-16,EUR,ECB,0.04047,
2022-05-17,EUR,ECB,0.04047,
2022-05-18,EUR,ECB,0.04057,
2022-05-19,EUR,ECB,0.04049,
2022-05-20,EUR,ECB,0.04054,
2022-05-23,EUR,ECB,0.04066,
2022-05-24,EUR,ECB,0.04055,
2022-05-25,EUR,ECB,0.04057,
2022-05-26,EUR,ECB,0.04053,
2022-05-27,EUR,ECB,0.04049,
2022-05-30,EUR,ECB,0.04047,
2022-05-31,EUR,ECB,0.04046,
2022-06-01,EUR,ECB,0.04041,
2022-06-02,EUR,ECB,0.04048,
2022-06-03,EUR,ECB,0.04047,
2022-06-06,EUR,ECB,0.04046,
2022-06-07,EUR,ECB,0.04042,
2022-06-08,EUR,ECB,0.04061,
2022-06-09,EUR,ECB,0.0405,
2022-06-10,EUR,ECB,0.04048,
2022-06-13,EUR,ECB,0.04045,
2022-06-14,EUR,ECB,0.04041,
2022-06-15,EUR,ECB,0.04048,
2022-06-16,EUR,ECB,0.04042,
2022-06-17,EUR,ECB,0.04042,
2022-06-20,EUR,ECB,0.04044,
2022-06-21,EUR,ECB,0.0405,
2022-06-22,EUR,ECB,0.04047,
2022-06-23,EUR,ECB,0.0404,
2022-06-24,EUR,ECB,0.04044,
2022-06-27,EUR,ECB,0.04045,
2022-06-28,EUR,ECB,0.04044,
2022-06-29,EUR,ECB,0.04042,
2022-06-30,EUR,ECB,0.04042,
2022-07-01,EUR,ECB,0.0404,
2022-07-04,EUR,ECB,0.04041,
2022-07-05,EUR,ECB,0.0404,
2022-07-06,EUR,ECB,0.04036,
2022-07-07,EUR,ECB,0.04036,
2022-07-08,EUR,ECB,0.04063,
2022-07-11,EUR,ECB,0.04066,
2022-07-12,EUR,ECB,0.04068,
2022-07-13,EUR,ECB,0.04099,
2022-07-14,EUR,ECB,0.04096,
2022-07-15,EUR,ECB,0.04071,
2022-07-18,EUR,ECB,0.0408,
2022-07-19,EUR,ECB,0.04072,
2022-07-20,EUR,ECB,0.04083,
2022-07-21,EUR,ECB,0.04082,
2022-07-22,EUR,ECB,0.04079,
2022-07-25,EUR,ECB,0.04076,
2022-07-26,EUR,ECB,0.04064,
2022-07-27,EUR,ECB,0.04069,
2022-07-28,EUR,ECB,0.04064,
2022-07-29,EUR,ECB,0.04063,
2022-08-01,EUR,ECB,0.0406,
2022-08-02,EUR,ECB,0.04058,
2022-08-03,EUR,ECB,0.04057,
2022-08-04,EUR,ECB,0.04055,
2022-08-05,EUR,ECB,0.04068,
2022-08-08,EUR,ECB,0.04079,
2022-08-09,EUR,ECB,0.04076,
2022-08-10,EUR,ECB,0.04099,
2022-08-11,EUR,ECB,0.04107,
2022-08-12,EUR,ECB,0.04102,
2022-08-15,EUR,ECB,0.04088,
2022-08-16,EUR,ECB,0.04075,
2022-08-17,EUR,ECB,0.04071,
2022-08-18,EUR,ECB,0.04063,
2022-08-19,EUR,ECB,0.04061,
2022-08-22,EUR,ECB,0.04057,
2022-08-23,EUR,ECB,0.04055,
2022-08-24,EUR,ECB,0.0406,
2022-08-25,EUR,ECB,0.04057,
2022-08-26,EUR,ECB,0.04059,
2022-08-29,EUR,ECB,0.04066,
2022-08-30,EUR,ECB,0.04069,
2022-08-31,EUR,ECB,0.04073,
2022-09-01,EUR,ECB,0.04084,
2022-09-02,EUR,ECB,0.04085,
2022-09-05,EUR,ECB,0.04061,
2022-09-06,EUR,ECB,0.04073,
2022-09-07,EUR,ECB,0.0406,
2022-09-08,EUR,ECB,0.04074,
2022-09-09,EUR,ECB,0.04076,
2022-09-12,EUR,ECB,0.04074,
2022-09-13,EUR,ECB,0.04073,
2022-09-14,EUR,ECB,0.04077,
2022-09-15,EUR,ECB,0.04079,
2022-09-16,EUR,ECB,0.04082,
2022-09-19,EUR,ECB,0.04083,
2022-09-20,EUR,ECB,0.04072,
2022-09-21,EUR,ECB,0.04059,
2022-09-22,EUR,ECB,0.04056,
2022-09-23,EUR,ECB,0.04055,
2022-09-26,EUR,ECB,0.04058,
2022-09-27,EUR,ECB,0.04055,
2022-09-28,EUR,ECB,0.04057,
2022-09-29,EUR,ECB,0.04051,
2022-09-30,EUR,ECB,0.04073,
2022-10-03,EUR,ECB,0.04077,
2022-10-04,EUR,ECB,0.04074,
2022-10-05,EUR,ECB,0.04078,
