date,to_curr,provider,rate,markup
2001-01-02,EUR,ECB,1.5835,
2001-01-03,EUR,ECB,1.581,
2001-01-04,EUR,ECB,1.5808,
2001-01-05,EUR,ECB,1.5751,
2001-01-08,EUR,ECB,1.5803,
2001-01-09,EUR,ECB,1.5838,
2001-01-10,EUR,ECB,1.5853,
2001-01-11,EUR,ECB,1.5748,
2001-01-12,EUR,ECB,1.5605,
2001-01-15,EUR,ECB,1.5654,
2001-01-16,EUR,ECB,1.5608,
2001-01-17,EUR,ECB,1.5708,
2001-01-18,EUR,ECB,1.5662,
2001-01-19,EUR,ECB,1.5674,
2001-01-22,EUR,ECB,1.5649,
2001-01-23,EUR,ECB,1.5654,
2001-01-24,EUR,ECB,1.577,
2001-01-25,EUR,ECB,1.5863,
2001-01-26,EUR,ECB,1.5835,
2001-01-29,EUR,ECB,1.5863,
2001-01-30,EUR,ECB,1.5878,
2001-01-31,EUR,ECB,1.5706,
2001-02-01,EUR,ECB,1.5696,
2001-02-02,EUR,ECB,1.5713,
2001-02-05,EUR,ECB,1.5657,
2001-02-06,EUR,ECB,1.5708,
2001-02-07,EUR,ECB,1.5664,
2001-02-08,EUR,ECB,1.5736,
2001-02-09,EUR,ECB,1.5669,
2001-02-12,EUR,ECB,1.563,
2001-02-13,EUR,ECB,1.5684,
2001-02-14,EUR,ECB,1.5858,
2001-02-15,EUR,ECB,1.5926,
2001-02-16,EUR,ECB,1.5913,
2001-02-19,EUR,ECB,1.5763,
2001-02-20,EUR,ECB,1.5838,
2001-02-21,EUR,ECB,1.5785,
2001-02-22,EUR,ECB,1.5949,
2001-02-23,EUR,ECB,1.5962,
2001-02-26,EUR,ECB,1.5916,
2001-02-27,EUR,ECB,1.5751,
2001-02-28,EUR,ECB,1.5657,
2001-03-01,EUR,ECB,1.5645,
2001-03-02,EUR,ECB,1.5733,
2001-03-05,EUR,ECB,1.5798,
2001-03-06,EUR,ECB,1.5815,
2001-03-07,EUR,ECB,1.5728,
2001-03-08,EUR,ECB,1.5763,
2001-03-09,EUR,ECB,1.5689,
2001-03-12,EUR,ECB,1.5783,
2001-03-13,EUR,ECB,1.577,
2001-03-14,EUR,ECB,1.5863,
2001-03-15,EUR,ECB,1.5911,
2001-03-16,EUR,ECB,1.5997,
2001-03-19,EUR,ECB,1.5893,
2001-03-20,EUR,ECB,1.584,
2001-03-21,EUR,ECB,1.5891,
2001-03-22,EUR,ECB,1.5982,
2001-03-23,EUR,ECB,1.598,
2001-03-26,EUR,ECB,1.6049,
2001-03-27,EUR,ECB,1.6026,
