date,to_curr,provider,rate,markup
2016-01-04,EUR,ECB,0.6193,
2016-01-05,EUR,ECB,0.625,
2016-01-06,EUR,ECB,0.6186,
2016-01-07,EUR,ECB,0.6074,
2016-01-08,EUR,ECB,0.6079,
2016-01-11,EUR,ECB,0.6032,
2016-01-12,EUR,ECB,0.6043,
2016-01-13,EUR,ECB,0.6054,
2016-01-14,EUR,ECB,0.5916,
2016-01-15,EUR,ECB,0.5847,
2016-01-18,EUR,ECB,0.593,
2016-01-19,EUR,ECB,0.5966,
2016-01-20,EUR,ECB,0.5836,
2016-01-21,EUR,ECB,0.5903,
2016-01-22,EUR,ECB,0.6022,
2016-01-25,EUR,ECB,0.5978,
2016-01-26,EUR,ECB,0.5961,
2016-01-27,EUR,ECB,0.5974,
2016-01-28,EUR,ECB,0.5926,
2016-01-29,EUR,ECB,0.5957,
2016-02-01,EUR,ECB,0.5945,
2016-02-02,EUR,ECB,0.5939,
2016-02-03,EUR,ECB,0.6039,
2016-02-04,EUR,ECB,0.5996,
2016-02-05,EUR,ECB,0.6004,
2016-02-08,EUR,ECB,0.5952,
2016-02-09,EUR,ECB,0.5853,
2016-02-10,EUR,ECB,0.5912,
2016-02-11,EUR,ECB,0.5892,
2016-02-12,EUR,ECB,0.5894,
2016-02-15,EUR,ECB,0.5962,
2016-02-16,EUR,ECB,0.5906,
2016-02-17,EUR,ECB,0.5916,
2016-02-18,EUR,ECB,0.5978,
2016-02-19,EUR,ECB,0.5966,
2016-02-22,EUR,ECB,0.6053,
2016-02-23,EUR,ECB,0.6078,
2016-02-24,EUR,ECB,0.6017,
2016-02-25,EUR,ECB,0.6065,
2016-02-26,EUR,ECB,0.6117,
2016-02-29,EUR,ECB,0.604,
2016-03-01,EUR,ECB,0.607,
2016-03-02,EUR,ECB,0.6096,
2016-03-03,EUR,ECB,0.6151,
2016-03-04,EUR,ECB,0.6164,
2016-03-07,EUR,ECB,0.6165,
2016-03-08,EUR,ECB,0.6134,
2016-03-09,EUR,ECB,0.6176,
2016-03-10,EUR,ECB,0.6144,
2016-03-11,EUR,ECB,0.6032,
2016-03-14,EUR,ECB,0.6027,
2016-03-15,EUR,ECB,0.5985,
2016-03-16,EUR,ECB,0.5949,
2016-03-17,EUR,ECB,0.604,
2016-03-18,EUR,ECB,0.6042,
2016-03-21,EUR,ECB,0.6008,
