date,to_curr,provider,rate,markup
2009-01-02,EUR,ECB,0.2478,
2009-01-05,EUR,ECB,0.247,
2009-01-06,EUR,ECB,0.2459,
2009-01-07,EUR,ECB,0.2439,
2009-01-08,EUR,ECB,0.2403,
2009-01-09,EUR,ECB,0.2363,
2009-01-12,EUR,ECB,0.2338,
2009-01-13,EUR,ECB,0.2336,
2009-01-14,EUR,ECB,0.2332,
2009-01-15,EUR,ECB,0.2326,
2009-01-16,EUR,ECB,0.2337,
2009-01-19,EUR,ECB,0.2323,
2009-01-20,EUR,ECB,0.23,
2009-01-21,EUR,ECB,0.2318,
2009-01-22,EUR,ECB,0.2311,
2009-01-23,EUR,ECB,0.2323,
2009-01-26,EUR,ECB,0.2352,
2009-01-27,EUR,ECB,0.236,
2009-01-28,EUR,ECB,0.2364,
2009-01-29,EUR,ECB,0.2357,
2009-01-30,EUR,ECB,0.2321,
2009-02-02,EUR,ECB,0.232,
2009-02-03,EUR,ECB,0.2322,
2009-02-04,EUR,ECB,0.2323,
2009-02-05,EUR,ECB,0.2337,
2009-02-06,EUR,ECB,0.2349,
2009-02-09,EUR,ECB,0.2356,
2009-02-10,EUR,ECB,0.2352,
2009-02-11,EUR,ECB,0.2332,
2009-02-12,EUR,ECB,0.2328,
2009-02-13,EUR,ECB,0.2325,
2009-02-16,EUR,ECB,0.2317,
2009-02-17,EUR,ECB,0.2323,
2009-02-18,EUR,ECB,0.2335,
2009-02-19,EUR,ECB,0.234,
2009-02-20,EUR,ECB,0.2334,
2009-02-23,EUR,ECB,0.2335,
2009-02-24,EUR,ECB,0.2341,
2009-02-25,EUR,ECB,0.2335,
2009-02-26,EUR,ECB,0.2331,
2009-02-27,EUR,ECB,0.2324,
2009-03-02,EUR,ECB,0.2324,
2009-03-03,EUR,ECB,0.2326,
2009-03-04,EUR,ECB,0.2331,
2009-03-05,EUR,ECB,0.2337,
2009-03-06,EUR,ECB,0.233,
2009-03-09,EUR,ECB,0.2328,
2009-03-10,EUR,ECB,0.233,
2009-03-11,EUR,ECB,0.2336,
2009-03-12,EUR,ECB,0.2334,
2009-03-13,EUR,ECB,0.2337,
2009-03-16,EUR,ECB,0.2333,
2009-03-17,EUR,ECB,0.2327,
2009-03-18,EUR,ECB,0.2327,
2009-03-19,EUR,ECB,0.2325,
2009-03-20,EUR,ECB,0.2327,
2009-03-23,EUR,ECB,0.2329,
2009-03-24,EUR,ECB,0.2328,
2009-03-25,EUR,ECB,0.2336,
2009-03-26,EUR,ECB,0.2344,
2009-03-27,EUR,ECB,0.2352,
2009-03-30,EUR,ECB,0.2368,
2009-03-31,EUR,ECB,0.2359,
2009-04-01,EUR,ECB,0.2365,
2009-04-02,EUR,ECB,0.2368,
2009-04-03,EUR,ECB,0.2395,
2009-04-06,EUR,ECB,0.2407,
2009-04-07,EUR,ECB,0.2401,
2009-04-08,EUR,ECB,0.2391,
2009-04-09,EUR,ECB,0.2411,
2009-04-14,EUR,ECB,0.2407,
2009-04-15,EUR,ECB,0.2385,
2009-04-16,EUR,ECB,0.2374,
2009-04-17,EUR,ECB,0.2373,
2009-04-20,EUR,ECB,0.2361,
2009-04-21,EUR,ECB,0.2356,
2009-04-22,EUR,ECB,0.2358,
2009-04-23,EUR,ECB,0.2356,
2009-04-24,EUR,ECB,0.236,
2009-04-27,EUR,ECB,0.2368,
2009-04-28,EUR,ECB,0.2365,
2009-04-29,EUR,ECB,0.2388,
2009-04-30,EUR,ECB,0.2387,
2009-05-04,EUR,ECB,0.2386,
2009-05-05,EUR,ECB,0.2402,
2009-05-06,EUR,ECB,0.2404,
2009-05-07,EUR,ECB,0.2428,
2009-05-08,EUR,ECB,0.2419,
2009-05-11,EUR,ECB,0.2404,
2009-05-12,EUR,ECB,0.2408,
2009-05-13,EUR,ECB,0.24,
2009-05-14,EUR,ECB,0.2384,
2009-05-15,EUR,ECB,0.2381,
2009-05-18,EUR,ECB,0.2396,
2009-05-19,EUR,ECB,0.2401,
2009-05-20,EUR,ECB,0.2403,
2009-05-21,EUR,ECB,0.2398,
2009-05-22,EUR,ECB,0.2394,
2009-05-25,EUR,ECB,0.2398,
2009-05-26,EUR,ECB,0.2393,
2009-05-27,EUR,ECB,0.239,
2009-05-28,EUR,ECB,0.2382,
2009-05-29,EUR,ECB,0.2391,
2009-06-01,EUR,ECB,0.2391,
2009-06-02,EUR,ECB,0.2389,
2009-06-03,EUR,ECB,0.2385,
2009-06-04,EUR,ECB,0.2373,
2009-06-05,EUR,ECB,0.2371,
2009-06-08,EUR,ECB,0.2369,
2009-06-09,EUR,ECB,0.238,
2009-06-10,EUR,ECB,0.2383,
2009-06-11,EUR,ECB,0.2383,
2009-06-12,EUR,ECB,0.2381,
2009-06-15,EUR,ECB,0.237,
2009-06-16,EUR,ECB,0.2362,
2009-06-17,EUR,ECB,0.2363,
2009-06-18,EUR,ECB,0.2363,
2009-06-19,EUR,ECB,0.2373,
2009-06-22,EUR,ECB,0.2369,
2009-06-23,EUR,ECB,0.2361,
2009-06-24,EUR,ECB,0.2366,
2009-06-25,EUR,ECB,0.2368,
2009-06-26,EUR,ECB,0.2371,
2009-06-29,EUR,ECB,0.2373,
2009-06-30,EUR,ECB,0.2377,
2009-07-01,EUR,ECB,0.2384,
2009-07-02,EUR,ECB,0.2377,
2009-07-03,EUR,ECB,0.2379,
2009-07-06,EUR,ECB,0.2376,
2009-07-07,EUR,ECB,0.2374,
2009-07-08,EUR,ECB,0.2371,
2009-07-09,EUR,ECB,0.2373,
2009-07-10,EUR,ECB,0.2372,
2009-07-13,EUR,ECB,0.2368,
2009-07-14,EUR,ECB,0.2372,
2009-07-15,EUR,ECB,0.2372,
2009-07-16,EUR,ECB,0.2363,
2009-07-17,EUR,ECB,0.2354,
2009-07-20,EUR,ECB,0.2359,
2009-07-21,EUR,ECB,0.236,
2009-07-22,EUR,ECB,0.2361,
2009-07-23,EUR,ECB,0.2361,
2009-07-24,EUR,ECB,0.2372,
2009-07-27,EUR,ECB,0.2377,
2009-07-28,EUR,ECB,0.2378,
2009-07-29,EUR,ECB,0.2371,
2009-07-30,EUR,ECB,0.2377,
2009-07-31,EUR,ECB,0.2371,
2009-08-03,EUR,ECB,0.2379,
2009-08-04,EUR,ECB,0.2373,
2009-08-05,EUR,ECB,0.2378,
2009-08-06,EUR,ECB,0.2374,
2009-08-07,EUR,ECB,0.2371,
2009-08-10,EUR,ECB,0.2376,
2009-08-11,EUR,ECB,0.2372,
2009-08-12,EUR,ECB,0.2369,
2009-08-13,EUR,ECB,0.2372,
2009-08-14,EUR,ECB,0.2374,
2009-08-17,EUR,ECB,0.2367,
2009-08-18,EUR,ECB,0.237,
2009-08-19,EUR,ECB,0.2365,
2009-08-20,EUR,ECB,0.2362,
2009-08-21,EUR,ECB,0.2367,
2009-08-24,EUR,ECB,0.2369,
2009-08-25,EUR,ECB,0.2369,
2009-08-26,EUR,ECB,0.2369,
2009-08-27,EUR,ECB,0.2368,
2009-08-28,EUR,ECB,0.2371,
2009-08-31,EUR,ECB,0.2368,
