date,to_curr,provider,rate,markup
2020-01-02,EUR,ECB,0.1499,
2020-01-03,EUR,ECB,0.1502,
2020-01-06,EUR,ECB,0.1495,
2020-01-07,EUR,ECB,0.1498,
2020-01-08,EUR,ECB,0.1512,
2020-01-09,EUR,ECB,0.1531,
2020-01-10,EUR,ECB,0.1534,
2020-01-13,EUR,ECB,0.1533,
2020-01-14,EUR,ECB,0.1528,
2020-01-15,EUR,ECB,0.1525,
2020-01-16,EUR,ECB,0.153,
2020-01-17,EUR,ECB,0.1531,
2020-01-20,EUR,ECB,0.1524,
2020-01-21,EUR,ECB,0.1517,
2020-01-22,EUR,ECB,0.1523,
2020-01-23,EUR,ECB,0.152,
2020-01-24,EUR,ECB,0.1526,
2020-01-27,EUR,ECB,0.1525,
2020-01-28,EUR,ECB,0.1527,
2020-01-29,EUR,ECB,0.1525,
2020-01-30,EUR,ECB,0.1516,
2020-01-31,EUR,ECB,0.1512,
2020-02-03,EUR,ECB,0.151,
2020-02-04,EUR,ECB,0.1513,
2020-02-05,EUR,ECB,0.1516,
2020-02-06,EUR,ECB,0.1518,
2020-02-07,EUR,ECB,0.1522,
2020-02-10,EUR,ECB,0.1518,
2020-02-11,EUR,ECB,0.152,
2020-02-12,EUR,ECB,0.1517,
2020-02-13,EUR,ECB,0.1519,
2020-02-14,EUR,ECB,0.1521,
2020-02-17,EUR,ECB,0.1526,
2020-02-18,EUR,ECB,0.1523,
2020-02-19,EUR,ECB,0.1524,
2020-02-20,EUR,ECB,0.152,
2020-02-21,EUR,ECB,0.1512,
2020-02-24,EUR,ECB,0.1502,
2020-02-25,EUR,ECB,0.15,
2020-02-26,EUR,ECB,0.1493,
2020-02-27,EUR,ECB,0.1481,
2020-02-28,EUR,ECB,0.1463,
2020-03-02,EUR,ECB,0.1444,
2020-03-03,EUR,ECB,0.1457,
2020-03-04,EUR,ECB,0.1474,
2020-03-05,EUR,ECB,0.147,
2020-03-06,EUR,ECB,0.1445,
