date,to_curr,provider,rate,markup
2008-01-02,EUR,ECB,0.5998,
2008-01-03,EUR,ECB,0.5974,
2008-01-04,EUR,ECB,0.5984,
2008-01-07,EUR,ECB,0.5933,
2008-01-08,EUR,ECB,0.5984,
2008-01-09,EUR,ECB,0.602,
2008-01-10,EUR,ECB,0.602,
2008-01-11,EUR,ECB,0.6044,
2008-01-14,EUR,ECB,0.604,
2008-01-15,EUR,ECB,0.6049,
2008-01-16,EUR,ECB,0.595,
2008-01-17,EUR,ECB,0.6009,
2008-01-18,EUR,ECB,0.5989,
2008-01-21,EUR,ECB,0.5976,
2008-01-22,EUR,ECB,0.5926,
2008-01-23,EUR,ECB,0.5923,
2008-01-24,EUR,ECB,0.5966,
2008-01-25,EUR,ECB,0.6005,
2008-01-28,EUR,ECB,0.5987,
2008-01-29,EUR,ECB,0.6009,
2008-01-30,EUR,ECB,0.6005,
2008-01-31,EUR,ECB,0.5994,
2008-02-01,EUR,ECB,0.6057,
2008-02-04,EUR,ECB,0.6121,
2008-02-05,EUR,ECB,0.6149,
2008-02-06,EUR,ECB,0.6129,
2008-02-07,EUR,ECB,0.611,
2008-02-08,EUR,ECB,0.616,
2008-02-11,EUR,ECB,0.6226,
2008-02-12,EUR,ECB,0.6228,
2008-02-13,EUR,ECB,0.6153,
2008-02-14,EUR,ECB,0.6187,
2008-02-15,EUR,ECB,0.6177,
2008-02-18,EUR,ECB,0.6234,
2008-02-19,EUR,ECB,0.6256,
2008-02-20,EUR,ECB,0.6238,
2008-02-21,EUR,ECB,0.6236,
2008-02-22,EUR,ECB,0.6219,
2008-02-25,EUR,ECB,0.6243,
2008-02-26,EUR,ECB,0.6231,
2008-02-27,EUR,ECB,0.6242,
2008-02-28,EUR,ECB,0.6235,
2008-02-29,EUR,ECB,0.6163,
2008-03-03,EUR,ECB,0.6145,
2008-03-04,EUR,ECB,0.6133,
2008-03-05,EUR,ECB,0.6096,
2008-03-06,EUR,ECB,0.6116,
2008-03-07,EUR,ECB,0.6068,
2008-03-10,EUR,ECB,0.6024,
2008-03-11,EUR,ECB,0.6023,
2008-03-12,EUR,ECB,0.6005,
2008-03-13,EUR,ECB,0.6018,
