date,to_curr,provider,rate,markup
2025-01-02,EUR,ECB,0.01673,
2025-01-03,EUR,ECB,0.01671,
2025-01-04,EUR,VISA,0.0167905445,0.47
2025-01-04,GBP,VISA,0.013920192,0.36
2025-01-04,INR,VISA,1.4787550872,0.17
2025-01-04,USD,VISA,0.0172220787,0.06
2025-01-05,EUR,VISA,0.0167905445,0.47
2025-01-05,GBP,VISA,0.013920192,0.36
2025-01-05,INR,VISA,1.4787550872,0.17
2025-01-05,USD,VISA,0.0172220787,0.06
2025-01-06,EUR,ECB,0.01656,
2025-01-06,EUR,VISA,0.0167905445,0.47
2025-01-06,GBP,VISA,0.013920192,0.36
2025-01-06,INR,VISA,1.4787550872,0.17
2025-01-06,USD,VISA,0.0172220787,0.06
2025-01-07,EUR,ECB,0.01656,
2025-01-07,EUR,VISA,0.0166928207,0.77
2025-01-07,GBP,VISA,0.0138510315,0.62
2025-01-07,INR,VISA,1.4755548437,-0.2
2025-01-07,USD,VISA,0.0171836068,-0.5
2025-01-08,EUR,ECB,0.01661,
2025-01-08,EUR,VISA,0.016629775,0.41
2025-01-08,GBP,VISA,0.0137832609,0.36
2025-01-08,INR,VISA,1.475457118,-0.03
2025-01-08,USD,VISA,0.0171918786,-0.12
2025-01-09,EUR,ECB,0.01659,
2025-01-09,EUR,VISA,0.0166354697,0.13
2025-01-09,GBP,VISA,0.0138725692,0.12
2025-01-09,INR,VISA,1.4676563978,-0.01
2025-01-09,USD,VISA,0.0170896351,0.01
2025-01-10,EUR,ECB,0.0166,
2025-01-10,EUR,VISA,0.0166311404,0.25
2025-01-10,GBP,VISA,0.0139764107,0.53
2025-01-10,INR,VISA,1.4699450066,0.15
2025-01-10,USD,VISA,0.0171001556,0.03
2025-01-11,EUR,VISA,0.01668281,0.5
2025-01-11,GBP,VISA,0.0139796719,0.63
2025-01-11,INR,VISA,1.4650413049,-0.42
2025-01-11,USD,VISA,0.0170398391,-0.37
2025-01-12,EUR,VISA,0.01668281,0.5
2025-01-12,GBP,VISA,0.0139796719,0.63
