date,to_curr,provider,rate,markup
1999-01-04,EUR,ECB,0.1442,
1999-01-05,EUR,ECB,0.1471,
1999-01-06,EUR,ECB,0.1486,
1999-01-07,EUR,ECB,0.1464,
1999-01-08,EUR,ECB,0.1474,
1999-01-11,EUR,ECB,0.1473,
1999-01-12,EUR,ECB,0.1437,
1999-01-13,EUR,ECB,0.1378,
1999-01-14,EUR,ECB,0.1402,
1999-01-15,EUR,ECB,0.1385,
1999-01-18,EUR,ECB,0.1437,
1999-01-19,EUR,ECB,0.1425,
1999-01-20,EUR,ECB,0.144,
1999-01-21,EUR,ECB,0.1433,
1999-01-22,EUR,ECB,0.1422,
1999-01-25,EUR,ECB,0.1424,
1999-01-26,EUR,ECB,0.1429,
1999-01-27,EUR,ECB,0.1435,
1999-01-28,EUR,ECB,0.1446,
1999-01-29,EUR,ECB,0.1453,
1999-02-01,EUR,ECB,0.1461,
1999-02-02,EUR,ECB,0.1468,
1999-02-03,EUR,ECB,0.1468,
1999-02-04,EUR,ECB,0.1472,
1999-02-05,EUR,ECB,0.1468,
1999-02-08,EUR,ECB,0.1493,
1999-02-09,EUR,ECB,0.1449,
1999-02-10,EUR,ECB,0.1442,
1999-02-11,EUR,ECB,0.1458,
1999-02-12,EUR,ECB,0.1459,
1999-02-15,EUR,ECB,0.1453,
1999-02-16,EUR,ECB,0.1445,
1999-02-17,EUR,ECB,0.145,
1999-02-18,EUR,ECB,0.1438,
1999-02-19,EUR,ECB,0.1437,
1999-02-22,EUR,ECB,0.146,
1999-02-23,EUR,ECB,0.1464,
1999-02-24,EUR,ECB,0.1473,
1999-02-25,EUR,ECB,0.1465,
1999-02-26,EUR,ECB,0.1469,
1999-03-01,EUR,ECB,0.1477,
1999-03-02,EUR,ECB,0.1472,
1999-03-03,EUR,ECB,0.1473,
1999-03-04,EUR,ECB,0.1475,
1999-03-05,EUR,ECB,0.1485,
1999-03-08,EUR,ECB,0.149,
1999-03-09,EUR,ECB,0.1497,
1999-03-10,EUR,ECB,0.1482,
1999-03-11,EUR,ECB,0.1486,
1999-03-12,EUR,ECB,0.1486,
1999-03-15,EUR,ECB,0.1468,
1999-03-16,EUR,ECB,0.1467,
1999-03-17,EUR,ECB,0.1458,
1999-03-18,EUR,ECB,0.1456,
1999-03-19,EUR,ECB,0.1473,
1999-03-22,EUR,ECB,0.1491,
1999-03-23,EUR,ECB,0.1481,
1999-03-24,EUR,ECB,0.1472,
1999-03-25,EUR,ECB,0.1475,
1999-03-26,EUR,ECB,0.1491,
1999-03-29,EUR,ECB,0.1497,
1999-03-30,EUR,ECB,0.15,
1999-03-31,EUR,ECB,0.1504,
1999-04-01,EUR,ECB,0.1504,
1999-04-02,EUR,ECB,0.1506,
1999-04-05,EUR,ECB,0.1507,
1999-04-06,EUR,ECB,0.1499,
1999-04-07,EUR,ECB,0.1498,
1999-04-08,EUR,ECB,0.1483,
1999-04-09,EUR,ECB,0.1499,
1999-04-12,EUR,ECB,0.1491,
1999-04-13,EUR,ECB,0.1493,
1999-04-14,EUR,ECB,0.152,
1999-04-15,EUR,ECB,0.1522,
1999-04-16,EUR,ECB,0.1529,
1999-04-19,EUR,ECB,0.1548,
1999-04-20,EUR,ECB,0.1548,
1999-04-21,EUR,ECB,0.1553,
1999-04-22,EUR,ECB,0.1554,
1999-04-23,EUR,ECB,0.1539,
1999-04-26,EUR,ECB,0.1551,
1999-04-27,EUR,ECB,0.1551,
1999-04-28,EUR,ECB,0.1545,
1999-04-29,EUR,ECB,0.1556,
1999-04-30,EUR,ECB,0.1546,
1999-05-03,EUR,ECB,0.1555,
1999-05-04,EUR,ECB,0.1558,
1999-05-05,EUR,ECB,0.1539,
1999-05-06,EUR,ECB,0.1521,
1999-05-07,EUR,ECB,0.151,
1999-05-10,EUR,ECB,0.1517,
1999-05-11,EUR,ECB,0.1507,
1999-05-12,EUR,ECB,0.1514,
1999-05-13,EUR,ECB,0.1506,
1999-05-14,EUR,ECB,0.1517,
1999-05-17,EUR,ECB,0.1505,
1999-05-18,EUR,ECB,0.1517,
1999-05-19,EUR,ECB,0.152,
1999-05-20,EUR,ECB,0.1511,
1999-05-21,EUR,ECB,0.1527,
1999-05-24,EUR,ECB,0.1519,
1999-05-25,EUR,ECB,0.1508,
1999-05-26,EUR,ECB,0.1515,
1999-05-27,EUR,ECB,0.1526,
