date,to_curr,provider,rate,markup
2025-01-02,EUR,ECB,0.2163,
2025-01-03,EUR,ECB,0.2158,
2025-01-04,EUR,VISA,0.2175238712,0.81
2025-01-04,GBP,VISA,0.1803380494,0.71
2025-01-04,INR,VISA,19.1574806506,0.51
2025-01-04,USD,VISA,0.2231144578,0.4
2025-01-05,EUR,VISA,0.2175238712,0.81
2025-01-05,GBP,VISA,0.1803380494,0.71
2025-01-05,INR,VISA,19.1574806506,0.51
2025-01-05,USD,VISA,0.2231144578,0.4
2025-01-06,EUR,ECB,0.2126,
2025-01-06,EUR,VISA,0.2175238712,0.81
2025-01-06,GBP,VISA,0.1803380494,0.71
2025-01-06,INR,VISA,19.1574806506,0.51
2025-01-06,USD,VISA,0.2231144578,0.4
2025-01-07,EUR,ECB,0.2144,
2025-01-07,EUR,VISA,0.216404039,1.78
2025-01-07,GBP,VISA,0.1795633706,1.63
2025-01-07,INR,VISA,19.128943698,0.79
2025-01-07,USD,VISA,0.2227665404,0.49
2025-01-08,EUR,ECB,0.2159,
2025-01-08,EUR,VISA,0.2156751735,0.59
2025-01-08,GBP,VISA,0.1787581131,0.55
2025-01-08,INR,VISA,19.1355247173,0.15
2025-01-08,USD,VISA,0.2229652174,0.06
2025-01-09,EUR,ECB,0.2155,
2025-01-09,EUR,VISA,0.216653358,0.34
2025-01-09,GBP,VISA,0.1806705046,0.32
2025-01-09,INR,VISA,19.1141393813,0.19
2025-01-09,USD,VISA,0.2225682172,0.21
2025-01-10,EUR,ECB,0.2158,
2025-01-10,EUR,VISA,0.2163674047,0.4
2025-01-10,GBP,VISA,0.1818299677,0.68
2025-01-10,INR,VISA,19.1236547451,0.3
2025-01-10,USD,VISA,0.222469188,0.18
2025-01-11,EUR,VISA,0.2180504248,1.03
2025-01-11,GBP,VISA,0.1827194222,1.15
2025-01-11,INR,VISA,19.1486253993,0.1
2025-01-11,USD,VISA,0.2227169265,0.14
2025-01-12,EUR,VISA,0.2180504248,1.03
2025-01-12,GBP,VISA,0.1827194222,1.15
2025-01-12,INR,VISA,19.1486253993,0.1
2025-01-12,USD,VISA,0.2227169265,0.14
2025-01-13,EUR,ECB,0.2174,
2025-01-13,EUR,VISA,0.2180504248,1.03
2025-01-13,GBP,VISA,0.1827194222,1.15
2025-01-13,INR,VISA,19.1486253993,0.1
2025-01-13,USD,VISA,0.2227169265,0.14
2025-01-14,EUR,ECB,0.2167,
2025-01-14,EUR,VISA,0.2181601591,0.34
2025-01-14,GBP,VISA,0.1835163908,0.29
2025-01-14,INR,VISA,19.2251807727,0.01
2025-01-14,USD,VISA,0.222,0.12
2025-01-15,EUR,ECB,0.2158,
2025-01-15,EUR,VISA,0.2175605194,0.41
2025-01-15,GBP,VISA,0.1835022689,0.48
2025-01-15,INR,VISA,19.3206740535,0.54
2025-01-15,USD,VISA,0.2227169265,0.33
2025-01-16,EUR,ECB,0.2162,
2025-01-16,EUR,VISA,0.2168736259,0.5
2025-01-16,GBP,VISA,0.1829815475,0.57
2025-01-16,INR,VISA,19.2667022906,0.3
2025-01-16,USD,VISA,0.222469188,0.09
2025-01-17,EUR,ECB,0.2155,
2025-01-17,EUR,VISA,0.2171695455,0.44
2025-01-17,GBP,VISA,0.1830711968,0.49
2025-01-17,INR,VISA,19.2863919079,0.29
2025-01-17,USD,VISA,0.2228161765,0.32
2025-01-18,EUR,VISA,0.216988215,0.69
