date,to_curr,provider,rate,markup
2017-01-02,EUR,ECB,0.00007064,
2017-01-03,EUR,ECB,0.00007144,
2017-01-04,EUR,ECB,0.00007159,
2017-01-05,EUR,ECB,0.00007128,
2017-01-06,EUR,ECB,0.00007066,
2017-01-09,EUR,ECB,0.00007126,
2017-01-10,EUR,ECB,0.00007121,
2017-01-11,EUR,ECB,0.00007143,
2017-01-12,EUR,ECB,0.00007067,
2017-01-13,EUR,ECB,0.00007036,
2017-01-16,EUR,ECB,0.00007062,
2017-01-17,EUR,ECB,0.00007022,
2017-01-18,EUR,ECB,0.00007028,
2017-01-19,EUR,ECB,0.0000701,
2017-01-20,EUR,ECB,0.00007014,
2017-01-23,EUR,ECB,0.00006984,
2017-01-24,EUR,ECB,0.00006984,
2017-01-25,EUR,ECB,0.00006983,
2017-01-26,EUR,ECB,0.00006985,
2017-01-27,EUR,ECB,0.00007004,
2017-01-30,EUR,ECB,0.00007055,
2017-01-31,EUR,ECB,0.00006962,
2017-02-01,EUR,ECB,0.00006933,
2017-02-02,EUR,ECB,0.00006929,
2017-02-03,EUR,ECB,0.00006976,
2017-02-06,EUR,ECB,0.00007022,
2017-02-07,EUR,ECB,0.00007028,
2017-02-08,EUR,ECB,0.00007037,
2017-02-09,EUR,ECB,0.00007056,
2017-02-10,EUR,ECB,0.00007075,
2017-02-13,EUR,ECB,0.00007063,
2017-02-14,EUR,ECB,0.00007073,
2017-02-15,EUR,ECB,0.00007112,
2017-02-16,EUR,ECB,0.00007048,
2017-02-17,EUR,ECB,0.00007043,
2017-02-20,EUR,ECB,0.00007051,
2017-02-21,EUR,ECB,0.00007097,
2017-02-22,EUR,ECB,0.00007122,
2017-02-23,EUR,ECB,0.00007097,
2017-02-24,EUR,ECB,0.00007078,
2017-02-27,EUR,ECB,0.00007068,
2017-02-28,EUR,ECB,0.00007076,
2017-03-01,EUR,ECB,0.00007105,
2017-03-02,EUR,ECB,0.0000712,
2017-03-03,EUR,ECB,0.00007073,
2017-03-06,EUR,ECB,0.00007073,
2017-03-07,EUR,ECB,0.00007084,
2017-03-08,EUR,ECB,0.0000707,
2017-03-09,EUR,ECB,0.00007074,
2017-03-10,EUR,ECB,0.00007049,
2017-03-13,EUR,ECB,0.00007022,
2017-03-14,EUR,ECB,0.00007035,
2017-03-15,EUR,ECB,0.00007047,
2017-03-16,EUR,ECB,0.00007001,
2017-03-17,EUR,ECB,0.00006979,
2017-03-20,EUR,ECB,0.00006986,
2017-03-21,EUR,ECB,0.00006951,
2017-03-22,EUR,ECB,0.00006942,
2017-03-23,EUR,ECB,0.00006962,
2017-03-24,EUR,ECB,0.00006945,
2017-03-27,EUR,ECB,0.00006903,
2017-03-28,EUR,ECB,0.00006924,
2017-03-29,EUR,ECB,0.0000699,
2017-03-30,EUR,ECB,0.00006994,
2017-03-31,EUR,ECB,0.00007023,
2017-04-03,EUR,ECB,0.00007041,
2017-04-04,EUR,ECB,0.00007044,
2017-04-05,EUR,ECB,0.00007029,
2017-04-06,EUR,ECB,0.00007039,
2017-04-07,EUR,ECB,0.00007061,
2017-04-10,EUR,ECB,0.00007119,
2017-04-11,EUR,ECB,0.00007092,
2017-04-12,EUR,ECB,0.00007098,
2017-04-13,EUR,ECB,0.00007096,
2017-04-18,EUR,ECB,0.00007041,
2017-04-19,EUR,ECB,0.00006996,
2017-04-20,EUR,ECB,0.00006985,
2017-04-21,EUR,ECB,0.00007018,
2017-04-24,EUR,ECB,0.00006942,
2017-04-25,EUR,ECB,0.00006915,
2017-04-26,EUR,ECB,0.00006905,
2017-04-27,EUR,ECB,0.00006903,
2017-04-28,EUR,ECB,0.00006864,
2017-05-02,EUR,ECB,0.00006883,
2017-05-03,EUR,ECB,0.00006883,
2017-05-04,EUR,ECB,0.00006867,
2017-05-05,EUR,ECB,0.00006844,
2017-05-08,EUR,ECB,0.00006869,
2017-05-09,EUR,ECB,0.0000688,
2017-05-10,EUR,ECB,0.0000688,
2017-05-11,EUR,ECB,0.00006901,
2017-05-12,EUR,ECB,0.00006898,
2017-05-15,EUR,ECB,0.00006853,
2017-05-16,EUR,ECB,0.00006799,
2017-05-17,EUR,ECB,0.00006757,
2017-05-18,EUR,ECB,0.00006673,
2017-05-19,EUR,ECB,0.0000672,
2017-05-22,EUR,ECB,0.000067,
2017-05-23,EUR,ECB,0.00006704,
2017-05-24,EUR,ECB,0.00006713,
2017-05-25,EUR,ECB,0.00006706,
2017-05-26,EUR,ECB,0.00006715,
2017-05-29,EUR,ECB,0.00006713,
2017-05-30,EUR,ECB,0.00006718,
2017-05-31,EUR,ECB,0.00006697,
2017-06-01,EUR,ECB,0.00006697,
2017-06-02,EUR,ECB,0.00006697,
2017-06-05,EUR,ECB,0.00006691,
2017-06-06,EUR,ECB,0.00006681,
2017-06-07,EUR,ECB,0.00006703,
2017-06-08,EUR,ECB,0.00006697,
2017-06-09,EUR,ECB,0.00006728,
