date,to_curr,provider,rate,markup
2025-01-02,EUR,ECB,0.1246,
2025-01-03,EUR,ECB,0.1248,
2025-01-04,EUR,VISA,0.1253626555,0.44
2025-01-04,GBP,VISA,0.1039405614,0.35
2025-01-04,INR,VISA,11.0440053343,0.17
2025-01-04,USD,VISA,0.1286221976,0.06
2025-01-05,EUR,VISA,0.1253626555,0.44
2025-01-05,GBP,VISA,0.1039405614,0.35
2025-01-05,INR,VISA,11.0440053343,0.17
2025-01-05,USD,VISA,0.1286221976,0.06
2025-01-06,EUR,ECB,0.1234,
2025-01-06,EUR,VISA,0.1253626555,0.44
2025-01-06,GBP,VISA,0.1039405614,0.35
2025-01-06,INR,VISA,11.0440053343,0.17
2025-01-06,USD,VISA,0.1286221976,0.06
2025-01-07,EUR,ECB,0.1237,
2025-01-07,EUR,VISA,0.1248748079,1.19
2025-01-07,GBP,VISA,0.1036319553,1.06
2025-01-07,INR,VISA,11.0488983579,0.31
2025-01-07,USD,VISA,0.1286701922,0.01
2025-01-08,EUR,ECB,0.125,
2025-01-08,EUR,VISA,0.1243677182,0.52
2025-01-08,GBP,VISA,0.1030633661,0.46
2025-01-08,INR,VISA,11.0445561929,0.17
2025-01-08,USD,VISA,0.1286900625,0.08
2025-01-09,EUR,ECB,0.1247,
2025-01-09,EUR,VISA,0.1251303464,0.13
2025-01-09,GBP,VISA,0.1043197123,0.09
2025-01-09,INR,VISA,11.0481948544,0.06
2025-01-09,USD,VISA,0.128647018,0.08
2025-01-10,EUR,ECB,0.1247,
2025-01-10,EUR,VISA,0.1249924548,0.23
2025-01-10,GBP,VISA,0.1050366862,0.5
2025-01-10,INR,VISA,11.0523590921,0.17
2025-01-10,USD,VISA,0.1285742388,0.05
2025-01-11,EUR,VISA,0.1257010336,0.84
2025-01-11,GBP,VISA,0.1053455545,0.98
2025-01-11,INR,VISA,11.0512124888,0.03
2025-01-11,USD,VISA,0.128536228,0.07
2025-01-12,EUR,VISA,0.1257010336,0.84
2025-01-12,GBP,VISA,0.1053455545,0.98
2025-01-12,INR,VISA,11.0512124888,0.03
2025-01-12,USD,VISA,0.128536228,0.07
2025-01-13,EUR,ECB,0.1259,
2025-01-13,EUR,VISA,0.1257010336,0.84
2025-01-13,GBP,VISA,0.1053455545,0.98
2025-01-13,INR,VISA,11.0512124888,0.03
2025-01-13,USD,VISA,0.128536228,0.07
2025-01-14,EUR,ECB,0.1254,
2025-01-14,EUR,VISA,0.1261594279,0.18
2025-01-14,GBP,VISA,0.1061378145,0.15
2025-01-14,INR,VISA,11.1253631552,-0.08
2025-01-14,USD,VISA,0.1284685252,0.04
2025-01-15,EUR,ECB,0.1247,
2025-01-15,EUR,VISA,0.1254905458,0.09
2025-01-15,GBP,VISA,0.1058094025,0.13
2025-01-15,INR,VISA,11.1474976227,0.25
2025-01-15,USD,VISA,0.128501542,0.04
2025-01-16,EUR,ECB,0.125,
2025-01-16,EUR,VISA,0.1251312794,0.36
2025-01-16,GBP,VISA,0.1055520139,0.4
2025-01-16,INR,VISA,11.1253053287,0.24
2025-01-16,USD,VISA,0.1284619239,0.03
2025-01-17,EUR,ECB,0.1247,
2025-01-17,EUR,VISA,0.1251209973,0.11
2025-01-17,GBP,VISA,0.1054634303,0.14
2025-01-17,INR,VISA,11.121046213,0.04
2025-01-17,USD,VISA,0.1284817299,0.07
2025-01-18,EUR,VISA,0.1250963287,0.32
2025-01-18,GBP,VISA,0.1056232305,0.3
2025-01-18,INR,VISA,11.140958712,0.16
2025-01-18,USD,VISA,0.1285031933,0.07
2025-01-19,EUR,VISA,0.1250963287,0.32
2025-01-19,GBP,VISA,0.1056232305,0.3
2025-01-19,INR,VISA,11.140958712,0.16
2025-01-19,USD,VISA,0.1285031933,0.07
2025-01-20,EUR,ECB,0.1245,
2025-01-20,EUR,VISA,0.1250963287,0.32
2025-01-20,GBP,VISA,0.1056232305,0.3
2025-01-20,INR,VISA,11.140958712,0.16
2025-01-20,USD,VISA,0.1285031933,0.07
2025-01-21,EUR,ECB,0.124,
2025-01-21,EUR,VISA,0.1251296154,0.48
2025-01-21,GBP,VISA,0.105712761,0.36
2025-01-21,INR,VISA,11.1332150766,0.14
2025-01-21,USD,VISA,0.1285577096,0.07
2025-01-22,EUR,ECB,0.123,
2025-01-22,EUR,VISA,0.1242128034,0.16
2025-01-22,GBP,VISA,0.1050285289,0.16
2025-01-22,INR,VISA,11.1405169389,0.16
2025-01-22,USD,VISA,0.1285692796,0.1
2025-01-23,EUR,ECB,0.1234,
