date,to_curr,provider,rate,markup
1999-01-04,EUR,ECB,0.1056,
1999-01-05,EUR,ECB,0.1064,
1999-01-06,EUR,ECB,0.1075,
1999-01-07,EUR,ECB,0.1089,
1999-01-08,EUR,ECB,0.1091,
1999-01-11,EUR,ECB,0.1099,
1999-01-12,EUR,ECB,0.1099,
1999-01-13,EUR,ECB,0.1094,
1999-01-14,EUR,ECB,0.1095,
1999-01-15,EUR,ECB,0.1092,
1999-01-18,EUR,ECB,0.11,
1999-01-19,EUR,ECB,0.1111,
1999-01-20,EUR,ECB,0.1116,
1999-01-21,EUR,ECB,0.1118,
1999-01-22,EUR,ECB,0.111,
1999-01-25,EUR,ECB,0.1119,
1999-01-26,EUR,ECB,0.1121,
1999-01-27,EUR,ECB,0.1126,
1999-01-28,EUR,ECB,0.1128,
1999-01-29,EUR,ECB,0.1126,
1999-02-01,EUR,ECB,0.1129,
1999-02-02,EUR,ECB,0.1126,
1999-02-03,EUR,ECB,0.1122,
1999-02-04,EUR,ECB,0.1124,
1999-02-05,EUR,ECB,0.1127,
1999-02-08,EUR,ECB,0.1129,
1999-02-09,EUR,ECB,0.1123,
1999-02-10,EUR,ECB,0.1119,
1999-02-11,EUR,ECB,0.1121,
1999-02-12,EUR,ECB,0.112,
1999-02-15,EUR,ECB,0.1126,
1999-02-16,EUR,ECB,0.113,
1999-02-17,EUR,ECB,0.1123,
1999-02-18,EUR,ECB,0.112,
1999-02-19,EUR,ECB,0.1122,
1999-02-22,EUR,ECB,0.1123,
1999-02-23,EUR,ECB,0.1123,
1999-02-24,EUR,ECB,0.1122,
1999-02-25,EUR,ECB,0.1114,
1999-02-26,EUR,ECB,0.1111,
1999-03-01,EUR,ECB,0.1111,
1999-03-02,EUR,ECB,0.1113,
1999-03-03,EUR,ECB,0.1112,
1999-03-04,EUR,ECB,0.1116,
1999-03-05,EUR,ECB,0.1119,
1999-03-08,EUR,ECB,0.1118,
1999-03-09,EUR,ECB,0.1119,
