date,to_curr,provider,rate,markup
2021-01-04,EUR,ECB,0.925,
2021-01-05,EUR,ECB,0.9257,
2021-01-06,EUR,ECB,0.9241,
2021-01-07,EUR,ECB,0.9231,
2021-01-08,EUR,ECB,0.9236,
2021-01-11,EUR,ECB,0.9227,
2021-01-12,EUR,ECB,0.9249,
2021-01-13,EUR,ECB,0.9249,
2021-01-14,EUR,ECB,0.9255,
2021-01-15,EUR,ECB,0.9285,
2021-01-18,EUR,ECB,0.9305,
2021-01-19,EUR,ECB,0.9286,
2021-01-20,EUR,ECB,0.9278,
2021-01-21,EUR,ECB,0.9282,
2021-01-22,EUR,ECB,0.9282,
2021-01-25,EUR,ECB,0.9283,
2021-01-26,EUR,ECB,0.9269,
2021-01-27,EUR,ECB,0.9295,
2021-01-28,EUR,ECB,0.9274,
2021-01-29,EUR,ECB,0.9261,
2021-02-01,EUR,ECB,0.9246,
2021-02-02,EUR,ECB,0.9252,
2021-02-03,EUR,ECB,0.9256,
2021-02-04,EUR,ECB,0.9244,
2021-02-05,EUR,ECB,0.9238,
2021-02-08,EUR,ECB,0.9223,
2021-02-09,EUR,ECB,0.9245,
2021-02-10,EUR,ECB,0.9255,
2021-02-11,EUR,ECB,0.9258,
2021-02-12,EUR,ECB,0.9257,
2021-02-15,EUR,ECB,0.9258,
2021-02-16,EUR,ECB,0.9259,
2021-02-17,EUR,ECB,0.9254,
2021-02-18,EUR,ECB,0.9234,
2021-02-19,EUR,ECB,0.9216,
2021-02-22,EUR,ECB,0.9184,
2021-02-23,EUR,ECB,0.9136,
2021-02-24,EUR,ECB,0.9067,
2021-02-25,EUR,ECB,0.9029,
2021-02-26,EUR,ECB,0.9102,
2021-03-01,EUR,ECB,0.9079,
2021-03-02,EUR,ECB,0.905,
2021-03-03,EUR,ECB,0.9038,
2021-03-04,EUR,ECB,0.8998,
2021-03-05,EUR,ECB,0.9037,
2021-03-08,EUR,ECB,0.902,
2021-03-09,EUR,ECB,0.9033,
2021-03-10,EUR,ECB,0.9034,
2021-03-11,EUR,ECB,0.9037,
2021-03-12,EUR,ECB,0.9014,
2021-03-15,EUR,ECB,0.9022,
2021-03-16,EUR,ECB,0.9064,
2021-03-17,EUR,ECB,0.9052,
2021-03-18,EUR,ECB,0.9034,
2021-03-19,EUR,ECB,0.9037,
2021-03-22,EUR,ECB,0.9072,
2021-03-23,EUR,ECB,0.9037,
2021-03-24,EUR,ECB,0.9035,
2021-03-25,EUR,ECB,0.9054,
2021-03-26,EUR,ECB,0.9017,
2021-03-29,EUR,ECB,0.9029,
2021-03-30,EUR,ECB,0.9044,
2021-03-31,EUR,ECB,0.9033,
2021-04-01,EUR,ECB,0.901,
2021-04-06,EUR,ECB,0.9033,
2021-04-07,EUR,ECB,0.9055,
2021-04-08,EUR,ECB,0.9074,
2021-04-09,EUR,ECB,0.9083,
2021-04-12,EUR,ECB,0.9093,
2021-04-13,EUR,ECB,0.909,
2021-04-14,EUR,ECB,0.9064,
2021-04-15,EUR,ECB,0.9053,
2021-04-16,EUR,ECB,0.9082,
2021-04-19,EUR,ECB,0.9093,
2021-04-20,EUR,ECB,0.9067,
2021-04-21,EUR,ECB,0.9069,
2021-04-22,EUR,ECB,0.9062,
2021-04-23,EUR,ECB,0.906,
2021-04-26,EUR,ECB,0.9036,
2021-04-27,EUR,ECB,0.906,
2021-04-28,EUR,ECB,0.9055,
2021-04-29,EUR,ECB,0.9074,
2021-04-30,EUR,ECB,0.9093,
2021-05-03,EUR,ECB,0.9078,
2021-05-04,EUR,ECB,0.9107,
2021-05-05,EUR,ECB,0.912,
2021-05-06,EUR,ECB,0.913,
2021-05-07,EUR,ECB,0.9122,
2021-05-10,EUR,ECB,0.9142,
2021-05-11,EUR,ECB,0.9111,
2021-05-12,EUR,ECB,0.9119,
2021-05-13,EUR,ECB,0.9124,
2021-05-14,EUR,ECB,0.9131,
2021-05-17,EUR,ECB,0.9132,
2021-05-18,EUR,ECB,0.9122,
2021-05-19,EUR,ECB,0.9084,
2021-05-20,EUR,ECB,0.9098,
2021-05-21,EUR,ECB,0.9132,
2021-05-24,EUR,ECB,0.9127,
2021-05-25,EUR,ECB,0.911,
2021-05-26,EUR,ECB,0.9126,
2021-05-27,EUR,ECB,0.9118,
2021-05-28,EUR,ECB,0.9124,
2021-05-31,EUR,ECB,0.9106,
2021-06-01,EUR,ECB,0.9102,
2021-06-02,EUR,ECB,0.9106,
2021-06-03,EUR,ECB,0.9123,
2021-06-04,EUR,ECB,0.9132,
2021-06-07,EUR,ECB,0.9146,
2021-06-08,EUR,ECB,0.9163,
2021-06-09,EUR,ECB,0.9163,
2021-06-10,EUR,ECB,0.9167,
2021-06-11,EUR,ECB,0.9189,
2021-06-14,EUR,ECB,0.9184,
2021-06-15,EUR,ECB,0.9175,
2021-06-16,EUR,ECB,0.9178,
2021-06-17,EUR,ECB,0.9153,
2021-06-18,EUR,ECB,0.914,
2021-06-21,EUR,ECB,0.9129,
2021-06-22,EUR,ECB,0.9138,
2021-06-23,EUR,ECB,0.9122,
2021-06-24,EUR,ECB,0.9118,
2021-06-25,EUR,ECB,0.9127,
2021-06-28,EUR,ECB,0.9117,
2021-06-29,EUR,ECB,0.912,
2021-06-30,EUR,ECB,0.9107,
2021-07-01,EUR,ECB,0.9103,
2021-07-02,EUR,ECB,0.9137,
2021-07-05,EUR,ECB,0.9145,
2021-07-06,EUR,ECB,0.9149,
2021-07-07,EUR,ECB,0.916,
2021-07-08,EUR,ECB,0.9216,
2021-07-09,EUR,ECB,0.9215,
2021-07-12,EUR,ECB,0.9215,
2021-07-13,EUR,ECB,0.9211,
2021-07-14,EUR,ECB,0.9225,
2021-07-15,EUR,ECB,0.9235,
2021-07-16,EUR,ECB,0.9214,
2021-07-19,EUR,ECB,0.9225,
2021-07-20,EUR,ECB,0.9227,
2021-07-21,EUR,ECB,0.9218,
2021-07-22,EUR,ECB,0.9234,
2021-07-23,EUR,ECB,0.9227,
2021-07-26,EUR,ECB,0.9237,
2021-07-27,EUR,ECB,0.9254,
2021-07-28,EUR,ECB,0.9258,
2021-07-29,EUR,ECB,0.927,
2021-07-30,EUR,ECB,0.9284,
2021-08-02,EUR,ECB,0.9293,
2021-08-03,EUR,ECB,0.9315,
2021-08-04,EUR,ECB,0.9321,
2021-08-05,EUR,ECB,0.9317,
2021-08-06,EUR,ECB,0.9325,
2021-08-09,EUR,ECB,0.9271,
2021-08-10,EUR,ECB,0.9248,
2021-08-11,EUR,ECB,0.9244,
2021-08-12,EUR,ECB,0.9239,
2021-08-13,EUR,ECB,0.9234,
2021-08-16,EUR,ECB,0.9295,
2021-08-17,EUR,ECB,0.9334,
2021-08-18,EUR,ECB,0.9323,
2021-08-19,EUR,ECB,0.9326,
2021-08-20,EUR,ECB,0.9336,
2021-08-23,EUR,ECB,0.9308,
2021-08-24,EUR,ECB,0.9336,
