date,to_curr,provider,rate,markup
2023-01-02,EUR,ECB,0.09512,
2023-01-03,EUR,ECB,0.09498,
2023-01-04,EUR,ECB,0.09313,
2023-01-05,EUR,ECB,0.09324,
2023-01-06,EUR,ECB,0.09253,
2023-01-09,EUR,ECB,0.09424,
2023-01-10,EUR,ECB,0.09365,
2023-01-11,EUR,ECB,0.09313,
2023-01-12,EUR,ECB,0.09326,
2023-01-13,EUR,ECB,0.09351,
2023-01-16,EUR,ECB,0.09351,
2023-01-17,EUR,ECB,0.09306,
2023-01-18,EUR,ECB,0.09385,
2023-01-19,EUR,ECB,0.09306,
2023-01-20,EUR,ECB,0.09334,
2023-01-23,EUR,ECB,0.0936,
2023-01-24,EUR,ECB,0.09329,
2023-01-25,EUR,ECB,0.09268,
2023-01-26,EUR,ECB,0.09292,
2023-01-27,EUR,ECB,0.09294,
2023-01-30,EUR,ECB,0.09266,
2023-01-31,EUR,ECB,0.09167,
2023-02-01,EUR,ECB,0.09211,
2023-02-02,EUR,ECB,0.0913,
2023-02-03,EUR,ECB,0.09109,
2023-02-06,EUR,ECB,0.09056,
2023-02-07,EUR,ECB,0.08989,
2023-02-08,EUR,ECB,0.09069,
2023-02-09,EUR,ECB,0.09164,
2023-02-10,EUR,ECB,0.09199,
2023-02-13,EUR,ECB,0.09241,
2023-02-14,EUR,ECB,0.09193,
2023-02-15,EUR,ECB,0.09158,
2023-02-16,EUR,ECB,0.09131,
2023-02-17,EUR,ECB,0.09079,
2023-02-20,EUR,ECB,0.09117,
2023-02-21,EUR,ECB,0.09135,
2023-02-22,EUR,ECB,0.09119,
2023-02-23,EUR,ECB,0.09129,
2023-02-24,EUR,ECB,0.09143,
2023-02-27,EUR,ECB,0.09121,
2023-02-28,EUR,ECB,0.09115,
2023-03-01,EUR,ECB,0.09061,
2023-03-02,EUR,ECB,0.09021,
2023-03-03,EUR,ECB,0.09041,
2023-03-06,EUR,ECB,0.09,
2023-03-07,EUR,ECB,0.08934,
2023-03-08,EUR,ECB,0.08912,
2023-03-09,EUR,ECB,0.08872,
2023-03-10,EUR,ECB,0.08857,
2023-03-13,EUR,ECB,0.0878,
2023-03-14,EUR,ECB,0.08822,
2023-03-15,EUR,ECB,0.08818,
2023-03-16,EUR,ECB,0.08735,
2023-03-17,EUR,ECB,0.08755,
2023-03-20,EUR,ECB,0.08756,
2023-03-21,EUR,ECB,0.0884,
2023-03-22,EUR,ECB,0.08825,
2023-03-23,EUR,ECB,0.08862,
2023-03-24,EUR,ECB,0.08844,
2023-03-27,EUR,ECB,0.0882,
2023-03-28,EUR,ECB,0.08831,
2023-03-29,EUR,ECB,0.08849,
2023-03-30,EUR,ECB,0.08805,
2023-03-31,EUR,ECB,0.08777,
2023-04-03,EUR,ECB,0.08888,
2023-04-04,EUR,ECB,0.08901,
2023-04-05,EUR,ECB,0.08773,
2023-04-06,EUR,ECB,0.08783,
2023-04-11,EUR,ECB,0.08663,
2023-04-12,EUR,ECB,0.08715,
2023-04-13,EUR,ECB,0.08728,
2023-04-14,EUR,ECB,0.0877,
2023-04-17,EUR,ECB,0.088,
2023-04-18,EUR,ECB,0.0872,
2023-04-19,EUR,ECB,0.0867,
2023-04-20,EUR,ECB,0.08618,
2023-04-21,EUR,ECB,0.08583,
2023-04-24,EUR,ECB,0.08586,
2023-04-25,EUR,ECB,0.08551,
2023-04-26,EUR,ECB,0.08531,
2023-04-27,EUR,ECB,0.08537,
2023-04-28,EUR,ECB,0.08481,
2023-05-02,EUR,ECB,0.08502,
2023-05-03,EUR,ECB,0.08413,
2023-05-04,EUR,ECB,0.08454,
2023-05-05,EUR,ECB,0.08555,
2023-05-08,EUR,ECB,0.08658,
2023-05-09,EUR,ECB,0.08639,
2023-05-10,EUR,ECB,0.08659,
2023-05-11,EUR,ECB,0.08682,
2023-05-12,EUR,ECB,0.08598,
2023-05-15,EUR,ECB,0.08633,
2023-05-16,EUR,ECB,0.08611,
2023-05-17,EUR,ECB,0.08526,
2023-05-18,EUR,ECB,0.0852,
2023-05-19,EUR,ECB,0.08546,
2023-05-22,EUR,ECB,0.08491,
2023-05-23,EUR,ECB,0.0848,
2023-05-24,EUR,ECB,0.08462,
2023-05-25,EUR,ECB,0.08497,
2023-05-26,EUR,ECB,0.08459,
2023-05-29,EUR,ECB,0.08391,
2023-05-30,EUR,ECB,0.08421,
2023-05-31,EUR,ECB,0.0833,
2023-06-01,EUR,ECB,0.08356,
2023-06-02,EUR,ECB,0.08442,
2023-06-05,EUR,ECB,0.08455,
2023-06-06,EUR,ECB,0.08419,
2023-06-07,EUR,ECB,0.08476,
2023-06-08,EUR,ECB,0.08505,
2023-06-09,EUR,ECB,0.08612,
2023-06-12,EUR,ECB,0.08595,
2023-06-13,EUR,ECB,0.08603,
2023-06-14,EUR,ECB,0.08714,
2023-06-15,EUR,ECB,0.08694,
2023-06-16,EUR,ECB,0.08683,
2023-06-19,EUR,ECB,0.08596,
2023-06-20,EUR,ECB,0.08536,
2023-06-21,EUR,ECB,0.08513,
2023-06-22,EUR,ECB,0.08621,
2023-06-23,EUR,ECB,0.08434,
2023-06-26,EUR,ECB,0.08541,
2023-06-27,EUR,ECB,0.08506,
2023-06-28,EUR,ECB,0.08446,
2023-06-29,EUR,ECB,0.085,
2023-06-30,EUR,ECB,0.08544,
2023-07-03,EUR,ECB,0.08551,
2023-07-04,EUR,ECB,0.08624,
2023-07-05,EUR,ECB,0.08587,
2023-07-06,EUR,ECB,0.08593,
2023-07-07,EUR,ECB,0.08541,
2023-07-10,EUR,ECB,0.08648,
2023-07-11,EUR,ECB,0.08732,
2023-07-12,EUR,ECB,0.08825,
2023-07-13,EUR,ECB,0.0889,
2023-07-14,EUR,ECB,0.0892,
2023-07-17,EUR,ECB,0.08895,
2023-07-18,EUR,ECB,0.08819,
