date,to_curr,provider,rate,markup
2026-01-01,EUR,VISA,0.6649368213,0.44
2026-01-01,GBP,VISA,0.5815653861,0.67
2026-01-01,INR,VISA,70.1479155149,0.34
2026-01-01,USD,VISA,0.7792402402,0.17
2026-01-02,EUR,ECB,0.6633,
2026-01-02,EUR,VISA,0.6649368213,0.44
2026-01-02,GBP,VISA,0.5815653861,0.67
2026-01-02,INR,VISA,70.1479155149,0.34
2026-01-02,USD,VISA,0.7792402402,0.17
2026-01-03,EUR,VISA,0.6653342393,0.31
2026-01-03,GBP,VISA,0.5801797789,0.33
2026-01-03,INR,VISA,70.3341537453,0.31
2026-01-03,USD,VISA,0.7792402402,0.24
2026-01-04,EUR,VISA,0.6653342393,0.31
2026-01-04,GBP,VISA,0.5801797789,0.33
2026-01-04,INR,VISA,70.3341537453,0.31
2026-01-04,USD,VISA,0.7792402402,0.24
